"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","SrednieSpalanieZuzycie","Cena2023","Cena2022","Cena2021","RodzajSkrzyni","RodzajNapedu","Silnik","PojemnoscSilnika","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Toyota","Aygo X","","","benzynowy",72,4.7,33900,68900,59500,"manualna","na przednią oś","1.1 VVT-i 72KM 53kW od 2022",1.1,"2022","2025"
"Toyota","bZ4X","","","elektryczny",204,14.5,NA,NA,NA,"automatyczna","na przednią oś","71.4kWh 204KM 150kW od 2022",NA,"2022","2025"
"Toyota","bZ4X","","","elektryczny",217,15.5,NA,NA,NA,"automatyczna","4x4","71.4kWh 217KM 160kW od 2022",NA,"2022","2025"
"Toyota","C-HR","II","SUV","hybrydowy",140,5,187900,139850,105450,"bezstopniowa","na przednią oś","1.8 Hybrid 140KM 103kW od 2023",1.8,"2023","2025"
"Toyota","C-HR","II","SUV","hybrydowy",197,5,187900,139850,105450,"bezstopniowa","na przednią oś","2.0 Hybrid Dynamic Force 197KM 145kW od 2023",2,"2023","2025"
"Toyota","C-HR","II","SUV Plug-In","hybrydowy plug-in",223,0.9,187900,139850,105450,"bezstopniowa","na przednią oś","2.0 223KM 164kW od 2023",2,"2023","2025"
"Toyota","C-HR","I","Crossover Facelifting","benzynowy",116,6,187900,139850,105450,"manualna","na przednią oś","1.2 Turbo 116KM 85kW 2019-2023",1.2,"2019","2023"
"Toyota","C-HR","I","Crossover Facelifting","hybrydowy",122,3.7,187900,139850,105450,"automatyczna","na przednią oś","1.8 Hybrid 122KM 90kW 2019-2023",1.8,"2019","2023"
"Toyota","C-HR","I","Crossover Facelifting","hybrydowy",184,5,187900,139850,105450,"automatyczna","na przednią oś","2.0 Hybrid Dynamic Force 184KM 135kW 2019-2023",2,"2019","2023"
"Toyota","C-HR","I","Crossover","benzynowy",116,6,187900,139850,105450,"manualna","na przednią oś","1.2L Turbo 116KM 85kW 2016-2019",1.2,"2016","2019"
"Toyota","C-HR","I","Crossover","hybrydowy",122,3.8,187900,139850,105450,"automatyczna","na przednią oś","1.8 Hybrid 122KM 90kW 2016-2019",1.8,"2016","2019"
"Toyota","Camry","IX","Sedan Facelifting","hybrydowy",218,4.3,109000,99000,105000,"automatyczna","na przednią oś","2.5 Hybrid Dynamic Force 218KM 160kW od 2024",2.5,"2024","2025"
"Toyota","Camry","IX","Sedan","hybrydowy",218,4.3,109000,99000,105000,"automatyczna","na przednią oś","2.5 Hybrid Dynamic Force 218KM 160kW 2018-2024",2.5,"2018","2024"
"Toyota","Camry","VIII","","benzynowy",178,7.8,109000,99000,105000,"automatyczna","na przednią oś","2.5 VVT-i 178KM 131kW 2016-2018",2.5,"2016","2018"
"Toyota","Camry","VIII","","benzynowy",268,9.3,109000,99000,105000,"automatyczna","na przednią oś","3.5 V6 VVT-i 268KM 197kW 2016-2018",3.5,"2016","2018"
"Toyota","Camry","VIII","","hybrydowy",200,7.1,109000,99000,105000,"zautomatyzowana","na przednią oś","2.5 VVT-i EV 200KM 147kW 2016-2018",2.5,"2016","2018"
"Toyota","Camry","VII","","benzynowy",150,7.2,109000,99000,105000,"automatyczna","na przednią oś","2.0 VVT-iW 150KM 110kW 2014-2016",2,"2014","2016"
"Toyota","Camry","VII","","benzynowy",181,7.8,109000,99000,105000,"automatyczna","na przednią oś","2.5 VVT-i 181KM 133kW 2014-2016",2.5,"2014","2016"
"Toyota","Camry","VII","","benzynowy",249,9.3,109000,99000,105000,"automatyczna","na przednią oś","3.5 V6 VVT-i 249KM 183kW 2014-2016",3.5,"2014","2016"
"Toyota","Camry","VI","","benzynowy",167,8.9,109000,99000,105000,"manualna","na przednią oś","2.4 i 16V VVT-i 167KM 123kW 2006-2011",2.4,"2006","2011"
"Toyota","Camry","VI","","benzynowy",275,9.9,109000,99000,105000,"manualna","na przednią oś","3.5 i V6 VVT-i 275KM 202kW 2006-2011",3.5,"2006","2011"
"Toyota","Camry","VI","","hybrydowy",187,7,109000,99000,105000,"manualna","na przednią oś","2.4 Hybrid 187KM 138kW 2009-2014",2.4,"2009","2014"
"Toyota","Camry","V","Coupe Solara","benzynowy",157,9.8,109000,99000,105000,"manualna","na przednią oś","2.4 i 16V 157KM 115kW 2004-2006",2.4,"2004","2006"
"Toyota","Camry","V","Coupe Solara","benzynowy",225,9,109000,99000,105000,"manualna","na przednią oś","3.3 V6 225KM 165kW 2004-2006",3.3,"2004","2006"
"Toyota","Camry","V","Cabrio Solara","benzynowy",157,9.8,109000,99000,105000,"manualna","na przednią oś","2.4 i 16V 157KM 115kW 2004-2006",2.4,"2004","2006"
"Toyota","Camry","V","Cabrio Solara","benzynowy",225,9,109000,99000,105000,"manualna","na przednią oś","3.3 V6 225KM 165kW 2004-2006",3.3,"2004","2006"
"Toyota","Camry","V","Sedan","benzynowy",152,8.6,109000,99000,105000,"manualna","na przednią oś","2.4 16V 152KM 112kW 2002-2006",2.4,"2002","2006"
"Toyota","Camry","V","Sedan","benzynowy",200,NA,109000,99000,105000,"","","2.5 200KM 147kW 2002-2006",2.5,"2002","2006"
"Toyota","Camry","V","Sedan","benzynowy",186,11,109000,99000,105000,"manualna","na przednią oś","3.0 V6 186KM 137kW 2002-2006",3,"2002","2006"
"Toyota","Camry","V","Sedan","benzynowy",210,NA,109000,99000,105000,"","","3.0 V6 210KM 154kW 2002-2006",3,"2002","2006"
"Toyota","Camry","V","Sedan","benzynowy",225,NA,109000,99000,105000,"","","3.3 V6 225KM 165kW 2004-2006",3.3,"2004","2006"
"Toyota","Camry","IV","Coupe Solara","benzynowy",137,9,109000,99000,105000,"manualna","na przednią oś","2.2 i 16V 137KM 101kW 1998-2003",2.2,"1998","2003"
"Toyota","Camry","IV","Coupe Solara","benzynowy",203,NA,109000,99000,105000,"manualna","na przednią oś","3.0 i V6 24V 203KM 149kW 1998-2003",3,"1998","2003"
"Toyota","Camry","IV","Cabrio Solara","benzynowy",137,9,109000,99000,105000,"manualna","na przednią oś","2.2 i 16V 137KM 101kW 1998-2003",2.2,"1998","2003"
"Toyota","Camry","IV","Cabrio Solara","benzynowy",203,NA,109000,99000,105000,"manualna","na przednią oś","3.0 i V6 24V 203KM 149kW 2000-2003",3,"2000","2003"
"Toyota","Camry","IV","Sedan","benzynowy",131,8.8,109000,99000,105000,"manualna","na przednią oś","2.2 131KM 96kW 1996-2002",2.2,"1996","2002"
"Toyota","Camry","IV","Sedan","benzynowy",190,11,109000,99000,105000,"manualna","na przednią oś","3.0 24V 190KM 140kW 1996-2002",3,"1996","2002"
"Toyota","Camry","III","Coupe","benzynowy",136,9.1,109000,99000,105000,"manualna","na przednią oś","2.2 136KM 100kW 1992-1996",2.2,"1992","1996"
"Toyota","Camry","III","Coupe","benzynowy",188,10.3,109000,99000,105000,"manualna","na przednią oś","3.0 188KM 138kW 1992-1996",3,"1992","1996"
"Toyota","Camry","III","Kombi","benzynowy",136,8.5,109000,99000,105000,"manualna","na przednią oś","2.2 136KM 100kW 1992-1996",2.2,"1992","1996"
"Toyota","Camry","III","Kombi","benzynowy",188,10,109000,99000,105000,"manualna","na przednią oś","3.0 188KM 138kW 1992-1996",3,"1992","1996"
"Toyota","Camry","III","Sedan","benzynowy",136,8.6,109000,99000,105000,"manualna","na przednią oś","2.2 136KM 100kW 1991-1996",2.2,"1991","1996"
"Toyota","Camry","III","Sedan","benzynowy",188,10,109000,99000,105000,"manualna","na przednią oś","3.0 188KM 138kW 1991-1996",3,"1991","1996"
"Toyota","Camry","II","Kombi","benzynowy",128,7.6,109000,99000,105000,"manualna","na przednią oś","2.0 128KM 94kW 1986-1991",2,"1986","1991"
"Toyota","Camry","II","Kombi","benzynowy",121,8.5,109000,99000,105000,"manualna","na przednią oś","2.0 GLi 16V 121KM 89kW 1986-1991",2,"1986","1991"
"Toyota","Camry","II","Kombi","benzynowy",160,10,109000,99000,105000,"manualna","na przednią oś","2.5 160KM 118kW 1990-1991",2.5,"1990","1991"
"Toyota","Camry","II","Kombi","diesel",89,NA,109000,99000,105000,"","","2.0 TD 89KM 65kW 1988-1991",2,"1988","1991"
"Toyota","Camry","II","Kombi","diesel",84,6.3,109000,99000,105000,"manualna","na przednią oś","2.0 TD 84KM 62kW 1986-1991",2,"1986","1991"
"Toyota","Camry","II","Sedan","benzynowy",90,8,109000,99000,105000,"manualna","na przednią oś","1.8 i 90KM 66kW 1987-1988",1.8,"1987","1988"
"Toyota","Camry","II","Sedan","benzynowy",128,7.4,109000,99000,105000,"manualna","na przednią oś","2.0 128KM 94kW 1987-1991",2,"1987","1991"
"Toyota","Camry","II","Sedan","benzynowy",121,8.2,109000,99000,105000,"manualna","na przednią oś","2.0 Gli 16V 121KM 89kW 1987-1991",2,"1987","1991"
"Toyota","Camry","II","Sedan","benzynowy",160,9.7,109000,99000,105000,"manualna","na przednią oś","2.5 V6 GXI 160KM 118kW 1988-1991",2.5,"1988","1991"
"Toyota","Camry","II","Sedan","diesel",86,NA,109000,99000,105000,"","","2.0 TD 86KM 63kW 1988-1991",2,"1988","1991"
"Toyota","Camry","II","Sedan","diesel",84,6.1,109000,99000,105000,"manualna","na przednią oś","2.0 TD 84KM 62kW 1986-1991",2,"1986","1991"
"Toyota","Camry","I","Sedan","benzynowy",90,7.7,109000,99000,105000,"manualna","na przednią oś","1.8 90KM 66kW 1983-1986",1.8,"1983","1986"
"Toyota","Camry","I","Sedan","benzynowy",74,NA,109000,99000,105000,"","","1.8 74KM 54kW 1983-1988",1.8,"1983","1988"
"Toyota","Camry","I","Sedan","benzynowy",99,NA,109000,99000,105000,"","","2.0 99KM 73kW 1986-1988",2,"1986","1988"
"Toyota","Camry","I","Sedan","diesel",73,6.2,109000,99000,105000,"manualna","na przednią oś","1.8 TD 73KM 54kW 1984-1988",1.8,"1984","1988"
"Toyota","Camry","I","Sedan","diesel",92,NA,109000,99000,105000,"","","2.0 TD 92KM 68kW 1983-1988",2,"1983","1988"
"Toyota","Camry","I","Hatchback","benzynowy",90,7.7,109000,99000,105000,"manualna","na przednią oś","1.8 90KM 66kW 1983-1986",1.8,"1983","1986"
"Toyota","Camry","I","Hatchback","benzynowy",74,NA,109000,99000,105000,"","","1.8 74KM 54kW 1983-1988",1.8,"1983","1988"
"Toyota","Camry","I","Hatchback","benzynowy",99,NA,109000,99000,105000,"","","2.0 99KM 73kW 1986-1988",2,"1986","1988"
"Toyota","Camry","I","Hatchback","benzynowy",92,NA,109000,99000,105000,"","","2.0 92KM 68kW 1983-1986",2,"1983","1986"
"Toyota","Camry","I","Hatchback","benzynowy",107,NA,109000,99000,105000,"","","2.0 GLI 107KM 79kW 1983-1986",2,"1983","1986"
"Toyota","Camry","I","Hatchback","diesel",73,6.2,109000,99000,105000,"manualna","na przednią oś","1.8 TD 73KM 54kW 1983-1988",1.8,"1983","1988"
"Toyota","Camry","I","Hatchback","diesel",92,NA,109000,99000,105000,"","","2.0 TD 92KM 68kW 1983-1988",2,"1983","1988"
"Toyota","Corolla","XII","Hatchback Facelifting","hybrydowy",140,NA,123900,124999,81900,"automatyczna","na przednią oś","1.8 Hybrid 140KM 103kW od 2022",1.8,"2022","2025"
"Toyota","Corolla","XII","Hatchback Facelifting","hybrydowy",196,NA,123900,124999,81900,"automatyczna","na przednią oś","2.0 Hybrid Dynamic Force 196KM 144kW od 2022",2,"2022","2025"
"Toyota","Corolla","XII","TS Kombi Facelifting","hybrydowy",140,NA,123900,124999,81900,"automatyczna","na przednią oś","1.8 Hybrid 140KM 103kW od 2022",1.8,"2022","2025"
"Toyota","Corolla","XII","TS Kombi Facelifting","hybrydowy",196,NA,123900,124999,81900,"automatyczna","na przednią oś","2.0 Hybrid Dynamic Force 196KM 144kW od 2022",2,"2022","2025"
"Toyota","Corolla","XII","Sedan Facelifting","benzynowy",125,6.1,123900,124999,81900,"manualna","na przednią oś","1.5 VVT-i 125KM 92kW od 2022",1.5,"2022","2025"
"Toyota","Corolla","XII","Sedan Facelifting","hybrydowy",140,NA,123900,124999,81900,"automatyczna","na przednią oś","1.8 Hybrid 140KM 103kW od 2022",1.8,"2022","2025"
"Toyota","Corolla","XII","Hatchback","benzynowy",116,5.8,123900,124999,81900,"manualna","na przednią oś","1.2 Turbo D-4T 116KM 85kW 2019-2022",1.2,"2019","2022"
"Toyota","Corolla","XII","Hatchback","hybrydowy",122,3.6,123900,124999,81900,"zautomatyzowana","na przednią oś","1.8 Hybrid 122KM 90kW 2019-2022",1.8,"2019","2022"
"Toyota","Corolla","XII","Hatchback","hybrydowy",184,3.9,123900,124999,81900,"automatyczna","na przednią oś","2.0 Hybrid Dynamic Force 184KM 135kW 2019-2022",2,"2019","2022"
"Toyota","Corolla","XII","TS Kombi","benzynowy",116,5.8,123900,124999,81900,"manualna","na przednią oś","1.2 Turbo D-4T 116KM 85kW 2019-2022",1.2,"2019","2022"
"Toyota","Corolla","XII","TS Kombi","hybrydowy",122,3.6,123900,124999,81900,"automatyczna","na przednią oś","1.8 Hybrid 122KM 90kW 2019-2022",1.8,"2019","2022"
"Toyota","Corolla","XII","TS Kombi","hybrydowy",184,3.9,123900,124999,81900,"automatyczna","na przednią oś","2.0 Hybrid Dynamic Force 184KM 135kW 2019-2022",2,"2019","2022"
"Toyota","Corolla","XII","Sedan","benzynowy",125,6.1,123900,124999,81900,"manualna","na przednią oś","1.5 VVT-i 125KM 92kW 2020-2022",1.5,"2020","2022"
"Toyota","Corolla","XII","Sedan","benzynowy",132,6,123900,124999,81900,"manualna","na przednią oś","1.6 Valvematic Dual VVT-i 132KM 97kW 2019-2020",1.6,"2019","2020"
"Toyota","Corolla","XII","Sedan","hybrydowy",122,3.8,123900,124999,81900,"automatyczna","na przednią oś","1.8 Hybrid 122KM 90kW 2019-2022",1.8,"2019","2022"
"Toyota","Corolla","XI","Sedan Facelifting","benzynowy",99,5.7,123900,124999,81900,"manualna","na przednią oś","1,33 Dual VVT-i 99KM 73kW 2016-2018",1,"2016","2018"
"Toyota","Corolla","XI","Sedan Facelifting","benzynowy",132,6,123900,124999,81900,"manualna","na przednią oś","1,6 Valvematic 132KM 97kW 2016-2018",1,"2016","2018"
"Toyota","Corolla","XI","Sedan Facelifting","diesel",90,3.9,123900,124999,81900,"manualna","na przednią oś","1,4 D-4D 90KM 66kW 2016-2018",1,"2016","2018"
"Toyota","Corolla","XI","Sedan","benzynowy",99,5.6,123900,124999,81900,"manualna","na przednią oś","1.33 Dual VVT-i 99KM 73kW 2013-2016",1.33,"2013","2016"
"Toyota","Corolla","XI","Sedan","benzynowy",132,6,123900,124999,81900,"manualna","na przednią oś","1.6 Valvematic 132KM 97kW 2013-2016",1.6,"2013","2016"
"Toyota","Corolla","XI","Sedan","diesel",90,4.1,123900,124999,81900,"manualna","na przednią oś","1.4 D-4D 90KM 66kW 2013-2016",1.4,"2013","2016"
"Toyota","Corolla","X","Sedan Facelifting","benzynowy",100,5.7,123900,124999,81900,"manualna","na przednią oś","1.33 Dual VVT-i 100KM 74kW 2010-2013",1.33,"2010","2013"
"Toyota","Corolla","X","Sedan Facelifting","benzynowy",132,5.2,123900,124999,81900,"manualna","","1.6 Valvematic 132KM 97kW 2010-2014",1.6,"2010","2014"
"Toyota","Corolla","X","Sedan Facelifting","diesel",90,4.7,123900,124999,81900,"manualna","","1.4 D-4D 90KM 66kW 2010-2013",1.4,"2010","2013"
"Toyota","Corolla","X","Sedan Facelifting","diesel",126,5.2,123900,124999,81900,"manualna","","2.0 D-4D 126KM 93kW 2010-2013",2,"2010","2013"
"Toyota","Corolla","X","Sedan","benzynowy",100,5.7,123900,124999,81900,"manualna","na przednią oś","1.33 Dual VVT-i 100KM 74kW 2009-2010",1.33,"2009","2010"
"Toyota","Corolla","X","Sedan","benzynowy",97,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 i 16V VVT-i 97KM 71kW 2007-2010",1.4,"2007","2010"
"Toyota","Corolla","X","Sedan","benzynowy",124,6.9,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V VVT-i 124KM 91kW 2007-2010",1.6,"2007","2010"
"Toyota","Corolla","X","Sedan","benzynowy",132,6,123900,124999,81900,"manualna","na przednią oś","1.6 Valvematic 132KM 97kW 2009-2010",1.6,"2009","2010"
"Toyota","Corolla","X","Sedan","benzynowy",125,6.9,123900,124999,81900,"manualna","na przednią oś","1.6 VVT-i Dual 125KM 92kW 2009-2010",1.6,"2009","2010"
"Toyota","Corolla","X","Sedan","diesel",90,4.1,123900,124999,81900,"manualna","na przednią oś","1.4 D-4D 90KM 66kW 2007-2010",1.4,"2007","2010"
"Toyota","Corolla","X","Sedan","diesel",126,5.2,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 126KM 93kW 2007-2010",2,"2007","2010"
"Toyota","Corolla","IX E12","Sedan","benzynowy",97,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 i 16V 97KM 71kW 2001-2007",1.4,"2001","2007"
"Toyota","Corolla","IX E12","Sedan","benzynowy",110,7,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 110KM 81kW 2001-2007",1.6,"2001","2007"
"Toyota","Corolla","IX E12","Sedan","benzynowy",130,NA,123900,124999,81900,"manualna","na przednią oś","1.8 CE 130KM 96kW 2001-2009",1.8,"2001","2009"
"Toyota","Corolla","IX E12","Sedan","diesel",90,4.8,123900,124999,81900,"manualna","na przednią oś","1.4 D-4D 90KM 66kW 2004-2007",1.4,"2004","2007"
"Toyota","Corolla","IX E12","Sedan","diesel",116,6.1,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 116KM 85kW 2004-2007",2,"2004","2007"
"Toyota","Corolla","IX E12","Sedan","diesel",90,5.7,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 90KM 66kW 2001-2007",2,"2001","2007"
"Toyota","Corolla","IX E12","Hatchback","benzynowy",97,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 i 16V 97KM 71kW 2001-2009",1.4,"2001","2009"
"Toyota","Corolla","IX E12","Hatchback","benzynowy",110,7,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 110KM 81kW 2001-2009",1.6,"2001","2009"
"Toyota","Corolla","IX E12","Hatchback","benzynowy",192,8.3,123900,124999,81900,"manualna","na przednią oś","1.8 i 16V T-Sport 192KM 141kW 2001-2009",1.8,"2001","2009"
"Toyota","Corolla","IX E12","Hatchback","diesel",90,4.8,123900,124999,81900,"manualna","na przednią oś","1.4 D-4D 90KM 66kW 2004-2009",1.4,"2004","2009"
"Toyota","Corolla","IX E12","Hatchback","diesel",110,5.7,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 110KM 81kW 2001-2009",2,"2001","2009"
"Toyota","Corolla","IX E12","Hatchback","diesel",90,5.7,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 90KM 66kW 2001-2009",2,"2001","2009"
"Toyota","Corolla","IX E12","Hatchback","diesel",116,5.6,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 116KM 85kW 2003-2009",2,"2003","2009"
"Toyota","Corolla","IX E12","Kombi","benzynowy",97,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 i 16V 97KM 71kW 2001-2009",1.4,"2001","2009"
"Toyota","Corolla","IX E12","Kombi","benzynowy",110,7.2,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 110KM 81kW 2001-2009",1.6,"2001","2009"
"Toyota","Corolla","IX E12","Kombi","diesel",90,4.8,123900,124999,81900,"manualna","na przednią oś","1.4 D-4D 90KM 66kW 2004-2009",1.4,"2004","2009"
"Toyota","Corolla","IX E12","Kombi","diesel",116,5.7,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 116KM 85kW 2004-2009",2,"2004","2009"
"Toyota","Corolla","IX E12","Kombi","diesel",90,5.9,123900,124999,81900,"manualna","na przednią oś","2.0 D-4D 90KM 66kW 2001-2009",2,"2001","2009"
"Toyota","Corolla","VIII","Sedan","benzynowy",86,6.9,123900,124999,81900,"manualna","na przednią oś","1.3 86KM 63kW 1997-2002",1.3,"1997","2002"
"Toyota","Corolla","VIII","Sedan","benzynowy",96,6.8,123900,124999,81900,"manualna","na przednią oś","1.4 VVti 96KM 71kW 2000-2002",1.4,"2000","2002"
"Toyota","Corolla","VIII","Sedan","benzynowy",110,7,123900,124999,81900,"manualna","na przednią oś","1.6 110KM 81kW 1997-2002",1.6,"1997","2002"
"Toyota","Corolla","VIII","Sedan","diesel",70,6.5,123900,124999,81900,"manualna","na przednią oś","1.9 D 70KM 51kW 1997-2002",1.9,"1997","2002"
"Toyota","Corolla","VIII","Sedan","diesel",72,6.3,123900,124999,81900,"manualna","na przednią oś","2.0 D 72KM 53kW 1997-2002",2,"1997","2002"
"Toyota","Corolla","VIII","Sedan","diesel",90,5.8,123900,124999,81900,"manualna","na przednią oś","2.0D D-4D 90KM 66kW 2000-2002",2,"2000","2002"
"Toyota","Corolla","VIII","Hatchback","benzynowy",86,6.9,123900,124999,81900,"manualna","na przednią oś","1.3 i 16V 86KM 63kW 1997-2002",1.3,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","benzynowy",96,6.8,123900,124999,81900,"manualna","na przednią oś","1.4 VVti 96KM 71kW 2000-2002",1.4,"2000","2002"
"Toyota","Corolla","VIII","Hatchback","benzynowy",107,NA,123900,124999,81900,"","","1.6 Aut. 107KM 79kW 1997-2000",1.6,"1997","2000"
"Toyota","Corolla","VIII","Hatchback","benzynowy",165,NA,123900,124999,81900,"","","1.6 i 165KM 121kW 1997-2002",1.6,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","benzynowy",110,7,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 110KM 81kW 1997-2002",1.6,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","benzynowy",79,NA,123900,124999,81900,"","","2.0 79KM 58kW 1997-2002",2,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","diesel",69,6.6,123900,124999,81900,"manualna","na przednią oś","1.9 D 69KM 51kW 1997-2002",1.9,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","diesel",72,6.4,123900,124999,81900,"manualna","na przednią oś","2.0 D 72KM 53kW 1997-2002",2,"1997","2002"
"Toyota","Corolla","VIII","Hatchback","diesel",90,5.8,123900,124999,81900,"manualna","na przednią oś","2.0D D-4D 90KM 66kW 2000-2002",2,"2000","2002"
"Toyota","Corolla","VIII","Kombi","benzynowy",86,7.1,123900,124999,81900,"manualna","na przednią oś","1.3 i 16V 86KM 63kW 1997-2002",1.3,"1997","2002"
"Toyota","Corolla","VIII","Kombi","benzynowy",97,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 VVti 97KM 71kW 2000-2002",1.4,"2000","2002"
"Toyota","Corolla","VIII","Kombi","benzynowy",108,9,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 108KM 79kW 1997-2002",1.6,"1997","2002"
"Toyota","Corolla","VIII","Kombi","benzynowy",110,7.2,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V 110KM 81kW 1997-2002",1.6,"1997","2002"
"Toyota","Corolla","VIII","Kombi","benzynowy",110,10.5,123900,124999,81900,"manualna","4x4","1.8 i 16V 4WD 110KM 81kW 1997-2002",1.8,"1997","2002"
"Toyota","Corolla","VIII","Kombi","diesel",69,6.6,123900,124999,81900,"manualna","na przednią oś","1.9 D 69KM 51kW 1997-2002",1.9,"1997","2002"
"Toyota","Corolla","VIII","Kombi","diesel",72,6.7,123900,124999,81900,"manualna","na przednią oś","2.0 D 72KM 53kW 1997-2002",2,"1997","2002"
"Toyota","Corolla","VIII","Kombi","diesel",90,5.8,123900,124999,81900,"manualna","na przednią oś","2.0D D-4D 90KM 66kW 2000-2002",2,"2000","2002"
"Toyota","Corolla","VII","Sedan","benzynowy",75,6.7,123900,124999,81900,"manualna","na przednią oś","1.3 16V XLi 75KM 55kW 1995-1997",1.3,"1995","1997"
"Toyota","Corolla","VII","Sedan","benzynowy",88,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 XLi 16V 88KM 65kW 1991-1995",1.4,"1991","1995"
"Toyota","Corolla","VII","Sedan","benzynowy",114,7.3,123900,124999,81900,"manualna","na przednią oś","1.6 Si 114KM 84kW 1995-1997",1.6,"1995","1997"
"Toyota","Corolla","VII","Sedan","diesel",72,5.9,123900,124999,81900,"manualna","na przednią oś","2.0 D 72KM 53kW 1991-1997",2,"1991","1997"
"Toyota","Corolla","VII","Hatchback","benzynowy",88,6.7,123900,124999,81900,"manualna","na przednią oś","1.3 88KM 65kW 1991-1997",1.3,"1991","1997"
"Toyota","Corolla","VII","Hatchback","benzynowy",75,6.7,123900,124999,81900,"manualna","na przednią oś","1.3 16V XLi 75KM 55kW 1995-1997",1.3,"1995","1997"
"Toyota","Corolla","VII","Hatchback","benzynowy",88,6.7,123900,124999,81900,"manualna","na przednią oś","1.4 16V XLi 88KM 65kW 1991-1995",1.4,"1991","1995"
"Toyota","Corolla","VII","Hatchback","benzynowy",114,7.2,123900,124999,81900,"manualna","na przednią oś","1.6 i 16V GLi 114KM 84kW 1995-1997",1.6,"1995","1997"
"Toyota","Corolla","VII","Hatchback","benzynowy",160,NA,123900,124999,81900,"","","1.6 i 20V 160KM 118kW 1991-1997",1.6,"1991","1997"
"Toyota","Corolla","VII","Hatchback","benzynowy",114,7.3,123900,124999,81900,"manualna","na przednią oś","1.6 Si 114KM 84kW 1992-1997",1.6,"1992","1997"
"Toyota","Corolla","VII","Hatchback","diesel",72,5.6,123900,124999,81900,"manualna","na przednią oś","2.0 D XL 72KM 53kW 1991-1997",2,"1991","1997"
"Toyota","Corolla","VII","Kombi","benzynowy",75,6.8,123900,124999,81900,"manualna","na przednią oś","1.3 16V XLi 75KM 55kW 1995-1997",1.3,"1995","1997"
"Toyota","Corolla","VII","Kombi","benzynowy",88,6.9,123900,124999,81900,"manualna","na przednią oś","1.4 XLi 16V 88KM 65kW 1991-1997",1.4,"1991","1997"
"Toyota","Corolla","VII","Kombi","benzynowy",105,7.3,123900,124999,81900,"manualna","na przednią oś","1.6i 105KM 77kW 1991-1997",1.6,"1991","1997"
"Toyota","Corolla","VII","Kombi","benzynowy",110,NA,123900,124999,81900,"","","1.8 i 4WD 110KM 81kW 1997-2002",1.8,"1997","2002"
"Toyota","Corolla","VII","Kombi","diesel",72,6.7,123900,124999,81900,"manualna","na przednią oś","2.0 D 72KM 53kW 1991-1997",2,"1991","1997"
"Toyota","Corolla","VI","Sedan","benzynowy",75,7,123900,124999,81900,"manualna","na przednią oś","1.3 75KM 55kW 1987-1992",1.3,"1987","1992"
"Toyota","Corolla","VI","Sedan","benzynowy",75,6.7,123900,124999,81900,"manualna","na przednią oś","1.3 i 75KM 55kW 1989-1992",1.3,"1989","1992"
"Toyota","Corolla","VI","Sedan","benzynowy",90,7.2,123900,124999,81900,"manualna","na przednią oś","1.6 90KM 66kW 1987-1989",1.6,"1987","1989"
"Toyota","Corolla","VI","Sedan","benzynowy",105,7.3,123900,124999,81900,"manualna","na przednią oś","1.6i 105KM 77kW 1989-1992",1.6,"1989","1992"
"Toyota","Corolla","VI","Sedan","diesel",64,5.7,123900,124999,81900,"manualna","na przednią oś","1.8 D 64KM 47kW 1987-1992",1.8,"1987","1992"
"Toyota","Corolla","VI","Sedan","diesel",67,5.9,123900,124999,81900,"manualna","na przednią oś","1.8 D 67KM 49kW 1989-1992",1.8,"1989","1992"
"Toyota","Corolla","VI","Coupe","benzynowy",75,6.5,123900,124999,81900,"manualna","na przednią oś","1.3 75KM 55kW 1987-1989",1.3,"1987","1989"
"Toyota","Corolla","VI","Coupe","benzynowy",82,7.1,123900,124999,81900,"manualna","na przednią oś","1.3 i 82KM 60kW 1989-1992",1.3,"1989","1992"
