"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Ford","Focus","II","Hatchback 3d","diesel",136,NA,118700,99999,79999,"2.0 Duratorq TDCi 136KM 100kW 2004-2011",2,5.5,"manualna","2004","2011"
"Ford","Focus","II","Hatchback 3d","diesel",110,NA,118700,99999,79999,"2.0 Duratorq TDCi DPF 110KM 81kW 2009-2011",2,5.8,"automatyczna","2009","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",80,"na przednią oś",118700,99999,79999,"1.4 Duratec 80KM 59kW 2005-2011",1.4,6.6,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",100,"na przednią oś",118700,99999,79999,"1.6 Duratec 100KM 74kW 2005-2011",1.6,6.7,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",115,"na przednią oś",118700,99999,79999,"1.6 Duratec Ti-VCT 115KM 85kW 2005-2011",1.6,6.6,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",125,NA,118700,99999,79999,"1.8 Duratec Flexifuel 125KM 92kW 2006-2011",1.8,7,"manualna","2006","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",145,"na przednią oś",118700,99999,79999,"2.0 Duratec 145KM 107kW 2005-2011",2,7.1,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","benzynowy",225,NA,118700,99999,79999,"2.5 Duratec ST 225KM 165kW 2005-2011",2.5,9.3,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","diesel",90,"na przednią oś",118700,99999,79999,"1.6 Duratorq TDCi 90KM 66kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","diesel",109,"na przednią oś",118700,99999,79999,"1.6 Duratorq TDCi DPF 109KM 80kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","diesel",115,"na przednią oś",118700,99999,79999,"1.8 Duratorq TDCi 115KM 85kW 2005-2011",1.8,5.2,"manualna","2005","2011"
"Ford","Focus","II","Hatchback 5d","diesel",136,"na przednią oś",118700,99999,79999,"2.0 Duratorq TDCi 136KM 100kW 2004-2011",2,5.5,"manualna","2004","2011"
"Ford","Focus","II","Hatchback 5d","diesel",110,"na przednią oś",118700,99999,79999,"2.0 Duratorq TDCi DPF 110KM 81kW 2009-2011",2,5.8,"automatyczna","2009","2011"
"Ford","Focus","II","Sedan","benzynowy",80,NA,118700,99999,79999,"1.4 Duratec 80KM 59kW 2005-2011",1.4,6.6,"manualna","2005","2011"
"Ford","Focus","II","Sedan","benzynowy",100,"na przednią oś",118700,99999,79999,"1.6 Duratec 100KM 74kW 2005-2011",1.6,6.7,"manualna","2005","2011"
"Ford","Focus","II","Sedan","benzynowy",115,"na przednią oś",118700,99999,79999,"1.6 Duratec Ti-VCT 115KM 85kW 2005-2011",1.6,6.6,"manualna","2005","2011"
"Ford","Focus","II","Sedan","benzynowy",145,NA,118700,99999,79999,"2.0 Duratec 145KM 107kW 2005-2011",2,7.1,"manualna","2005","2011"
"Ford","Focus","II","Sedan","diesel",90,"na przednią oś",118700,99999,79999,"1.6 Duratorq TDCi 90KM 66kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Sedan","diesel",109,"na przednią oś",118700,99999,79999,"1.6 Duratorq TDCi DPF 109KM 80kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Sedan","diesel",115,NA,118700,99999,79999,"1.8 Duratorq TDCi 115KM 85kW 2005-2011",1.8,5.3,"manualna","2005","2011"
"Ford","Focus","II","Sedan","diesel",136,NA,118700,99999,79999,"2.0 Duratorq TDCi 136KM 100kW 2004-2011",2,5.6,"manualna","2004","2011"
"Ford","Focus","II","Sedan","diesel",110,NA,118700,99999,79999,"2.0 Duratorq TDCi DPF 110KM 81kW 2009-2011",2,5.8,"automatyczna","2009","2011"
"Ford","Focus","II","Kombi","benzynowy",80,NA,118700,99999,79999,"1.4 Duratec 80KM 59kW 2005-2011",1.4,6.6,"manualna","2005","2011"
"Ford","Focus","II","Kombi","benzynowy",100,NA,118700,99999,79999,"1.6 Duratec 100KM 74kW 2005-2011",1.6,6.7,"manualna","2005","2011"
"Ford","Focus","II","Kombi","benzynowy",115,"na przednią oś",118700,99999,79999,"1.6 Duratec Ti-VCT 115KM 85kW 2005-2011",1.6,6.6,"manualna","2005","2011"
"Ford","Focus","II","Kombi","benzynowy",125,NA,118700,99999,79999,"1.8 Duratec Flexifuel 125KM 92kW 2005-2011",1.8,7,"manualna","2005","2011"
"Ford","Focus","II","Kombi","benzynowy",145,"na przednią oś",118700,99999,79999,"2.0 Duratec 145KM 107kW 2005-2011",2,7.1,"manualna","2005","2011"
"Ford","Focus","II","Kombi","diesel",90,"na przednią oś",118700,99999,79999,"1.6 Duratorq TDCi 90KM 66kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Kombi","diesel",109,NA,118700,99999,79999,"1.6 Duratorq TDCi DPF 109KM 80kW 2005-2011",1.6,4.5,"manualna","2005","2011"
"Ford","Focus","II","Kombi","diesel",115,NA,118700,99999,79999,"1.8 Duratorq TDCi 115KM 85kW 2005-2011",1.8,5.3,"manualna","2005","2011"
"Ford","Focus","II","Kombi","diesel",136,"na przednią oś",118700,99999,79999,"2.0 Duratorq TDCi 136KM 100kW 2004-2011",2,5.6,"manualna","2004","2011"
"Ford","Focus","II","Kombi","diesel",110,"na przednią oś",118700,99999,79999,"2.0 Duratorq TDCi DPF 110KM 81kW 2005-2011",2,5.8,"automatyczna","2005","2011"
"Ford","Focus","II","C-Max","benzynowy",103,"na przednią oś",118700,99999,79999,"1.6 i 16V 103KM 76kW 2003-2009",1.6,6.9,"manualna","2003","2009"
"Ford","Focus","II","C-Max","benzynowy",115,"na przednią oś",118700,99999,79999,"1.6 i 16V Ti-VCT 115KM 85kW 2005-2009",1.6,6.6,"manualna","2005","2009"
"Ford","Focus","II","C-Max","benzynowy",125,"na przednią oś",118700,99999,79999,"1.8 i 16V 125KM 92kW 2003-2009",1.8,7.1,"manualna","2003","2009"
"Ford","Focus","II","C-Max","benzynowy",145,"na przednią oś",118700,99999,79999,"2.0 i 16V 145KM 107kW 2005-2009",2,7.3,"manualna","2005","2009"
"Ford","Focus","II","C-Max","diesel",109,"na przednią oś",118700,99999,79999,"1.6 TDCi 109KM 80kW 2003-2009",1.6,4.9,"manualna","2003","2009"
"Ford","Focus","II","C-Max","diesel",90,"na przednią oś",118700,99999,79999,"1.6 TDCi 90KM 66kW 2003-2009",1.6,4.8,"manualna","2003","2009"
"Ford","Focus","II","C-Max","diesel",116,"na przednią oś",118700,99999,79999,"1.8 TDCi 116KM 85kW 2003-2009",1.8,5.4,"manualna","2003","2009"
"Ford","Focus","II","C-Max","diesel",136,"na przednią oś",118700,99999,79999,"2.0 TDCi 136KM 100kW 2003-2009",2,5.8,"manualna","2003","2009"
"Ford","Focus","I","Sedan","benzynowy",75,"na przednią oś",118700,99999,79999,"1.4 16V 75KM 55kW 1998-2005",1.4,6.6,"manualna","1998","2005"
"Ford","Focus","I","Sedan","benzynowy",100,"na przednią oś",118700,99999,79999,"1.6 16V 100KM 74kW 1998-2005",1.6,6.8,"manualna","1998","2005"
"Ford","Focus","I","Sedan","benzynowy",98,"na przednią oś",118700,99999,79999,"1.6 i Duratec 8V 98KM 72kW 2002-2005",1.6,7,"manualna","2002","2005"
"Ford","Focus","I","Sedan","benzynowy",115,"na przednią oś",118700,99999,79999,"1.8 16V 115KM 85kW 1998-2005",1.8,7.5,"manualna","1998","2005"
"Ford","Focus","I","Sedan","benzynowy",130,"na przednią oś",118700,99999,79999,"2.0 16V 130KM 96kW 1998-2005",2,8.6,"manualna","1998","2005"
"Ford","Focus","I","Sedan","diesel",115,"na przednią oś",118700,99999,79999,"1.8 TDCi 115KM 85kW 2001-2005",1.8,5.4,"manualna","2001","2005"
"Ford","Focus","I","Sedan","diesel",101,"na przednią oś",118700,99999,79999,"1.8 TDCi 101KM 74kW 2001-2005",1.8,5.2,"manualna","2001","2005"
"Ford","Focus","I","Sedan","diesel",90,"na przednią oś",118700,99999,79999,"1.8 TDDI 90KM 66kW 1998-2005",1.8,5.4,"manualna","1998","2005"
"Ford","Focus","I","Hatchback","benzynowy",75,"na przednią oś",118700,99999,79999,"1.4 16V 75KM 55kW 1999-2005",1.4,6.6,"manualna","1999","2005"
"Ford","Focus","I","Hatchback","benzynowy",100,"na przednią oś",118700,99999,79999,"1.6 16V 100KM 74kW 1998-2005",1.6,7,"manualna","1998","2005"
"Ford","Focus","I","Hatchback","benzynowy",98,"na przednią oś",118700,99999,79999,"1.6 i Duratec 8V 98KM 72kW 2002-2005",1.6,7,"manualna","2002","2005"
"Ford","Focus","I","Hatchback","benzynowy",115,"na przednią oś",118700,99999,79999,"1.8 16V 115KM 85kW 1999-2005",1.8,7.6,"manualna","1999","2005"
"Ford","Focus","I","Hatchback","benzynowy",130,"na przednią oś",118700,99999,79999,"2.0 16V 130KM 96kW 1999-2005",2,8.7,"manualna","1999","2005"
"Ford","Focus","I","Hatchback","benzynowy",172,"na przednią oś",118700,99999,79999,"2.0 16V ST170 172KM 127kW 2002-2005",2,9.1,"manualna","2002","2005"
"Ford","Focus","I","Hatchback","benzynowy",215,"na przednią oś",118700,99999,79999,"2.0 i 16V RS 215KM 158kW 2002-2003",2,10.1,"manualna","2002","2003"
"Ford","Focus","I","Hatchback","diesel",115,"na przednią oś",118700,99999,79999,"1.8 TDCi 115KM 85kW 2001-2005",1.8,5.4,"manualna","2001","2005"
"Ford","Focus","I","Hatchback","diesel",101,"na przednią oś",118700,99999,79999,"1.8 TDCi 101KM 74kW 1998-2005",1.8,5.2,"manualna","1998","2005"
"Ford","Focus","I","Hatchback","diesel",75,"na przednią oś",118700,99999,79999,"1.8 TDDI 75KM 55kW 1999-2005",1.8,5.1,"manualna","1999","2005"
"Ford","Focus","I","Hatchback","diesel",90,"na przednią oś",118700,99999,79999,"1.8 TDDi 90KM 66kW 1998-2004",1.8,5.4,"manualna","1998","2004"
"Ford","Focus","I","Kombi","benzynowy",75,"na przednią oś",118700,99999,79999,"1.4 16V 75KM 55kW 1999-2005",1.4,6.6,"manualna","1999","2005"
"Ford","Focus","I","Kombi","benzynowy",101,"na przednią oś",118700,99999,79999,"1.6 16V 101KM 74kW 1999-2005",1.6,6.8,"manualna","1999","2005"
"Ford","Focus","I","Kombi","benzynowy",98,"na przednią oś",118700,99999,79999,"1.6 i Duratec 8V 98KM 72kW 2002-2005",1.6,7,"manualna","2002","2005"
"Ford","Focus","I","Kombi","benzynowy",115,"na przednią oś",118700,99999,79999,"1.8 16V 115KM 85kW 1999-2005",1.8,7.6,"manualna","1999","2005"
"Ford","Focus","I","Kombi","benzynowy",130,"na przednią oś",118700,99999,79999,"2.0 16V 130KM 96kW 1999-2005",2,8.6,"manualna","1999","2005"
"Ford","Focus","I","Kombi","benzynowy",172,"na przednią oś",118700,99999,79999,"2.0 i 16V ST170 172KM 127kW 2002-2005",2,NA,"manualna","2002","2005"
"Ford","Focus","I","Kombi","diesel",115,"na przednią oś",118700,99999,79999,"1.8 TDCi 115KM 85kW 2001-2005",1.8,5.5,"manualna","2001","2005"
"Ford","Focus","I","Kombi","diesel",101,"na przednią oś",118700,99999,79999,"1.8 TDCi 101KM 74kW 1998-2005",1.8,5.2,"manualna","1998","2005"
"Ford","Focus","I","Kombi","diesel",75,"na przednią oś",118700,99999,79999,"1.8 TDDI 75KM 55kW 1999-2005",1.8,5.3,"manualna","1999","2005"
"Ford","Focus","I","Kombi","diesel",90,"na przednią oś",118700,99999,79999,"1.8 TDDI 90KM 66kW 1999-2005",1.8,5.4,"manualna","1999","2005"
