"Marka","Model","Generacja","Wersja","TypSilnika","MocSilnika","RodzajNapedu","Cena2023","Cena2022","Cena2021","Silnik","PojemnoscSilnika","SrednieSpalanieZuzycie","RodzajSkrzyni","RokRozpoczeciaProdukcji","RokZakonczeniaProdukcji"
"Opel","Combo","D","Van L2","diesel",90,"na przednią oś",49900,94499,61499,"1.6 CDTI 90KM 66kW 2011-2018",1.6,5.7,"automatyczna",2011,2018
"Opel","Combo","D","Van L2","diesel",105,"na przednią oś",49900,94499,61499,"1.6 CDTI 105KM 77kW 2011-2018",1.6,5.8,"manualna",2011,2018
"Opel","Combo","D","Van L2","diesel",135,"na przednią oś",49900,94499,61499,"2.0 CDTI 135KM 99kW 2011-2018",2,6,"manualna",2011,2018
"Opel","Combo","D","Tour","benzynowy",95,"na przednią oś",49900,94499,61499,"1.4 95KM 70kW 2011-2018",1.4,7.4,"manualna",2011,2018
"Opel","Combo","D","Tour","benzynowy",120,"na przednią oś",49900,94499,61499,"1.4 Turbo 120KM 88kW 2014-2018",1.4,7.2,"manualna",2014,2018
"Opel","Combo","D","Tour","benzynowy",120,"na przednią oś",49900,94499,61499,"1.4 Turbo CNG ecoFLEX 120KM 88kW 2011-2018",1.4,7.4,"manualna",2011,2018
"Opel","Combo","D","Tour","diesel",90,"na przednią oś",49900,94499,61499,"1.6 CDTI 90KM 66kW 2011-2018",1.6,NA,"manualna",2011,2018
"Opel","Combo","D","Tour","diesel",105,"na przednią oś",49900,94499,61499,"1.6 CDTI 105KM 77kW 2011-2018",1.6,5.5,"manualna",2011,2018
"Opel","Combo","D","Tour","diesel",135,"na przednią oś",49900,94499,61499,"2.0 CDTI 135KM 99kW 2011-2018",2,5.9,"manualna",2011,2018
"Opel","Combo","C","Tour","benzynowy",90,"na przednią oś",49900,94499,61499,"1.4 TWINPORT ecoFLEX 90KM 66kW 2004-2011",1.4,6.2,"manualna",2004,2011
"Opel","Combo","C","Tour","benzynowy",94,"na przednią oś",49900,94499,61499,"1.6 CNG ecoFLEX 94KM 69kW 2005-2011",1.6,NA,"manualna",2005,2011
"Opel","Combo","C","Tour","benzynowy",87,"na przednią oś",49900,94499,61499,"1.6 ECOTEC 87KM 64kW 2002-2004",1.6,7.8,"manualna",2002,2004
"Opel","Combo","C","Tour","diesel",75,"na przednią oś",49900,94499,61499,"1.3 CDTI ecoFLEX 75KM 55kW 2006-2011",1.3,5.1,"manualna",2006,2011
"Opel","Combo","C","Tour","diesel",70,"na przednią oś",49900,94499,61499,"1.3 CDTI ECOTEC 70KM 51kW 2004-2011",1.3,5.1,"manualna",2004,2011
"Opel","Combo","C","Tour","diesel",100,"na przednią oś",49900,94499,61499,"1.7 CDTI ECOTEC 100KM 74kW 2004-2011",1.7,5.2,"manualna",2004,2011
"Opel","Combo","C","Tour","diesel",65,"na przednią oś",49900,94499,61499,"1.7 DI ECOTEC 65KM 48kW 2002-2004",1.7,5.4,"manualna",2002,2004
"Opel","Combo","C","Tour","diesel",75,"na przednią oś",49900,94499,61499,"1.7 DTI ECOTEC 75KM 55kW 2002-2004",1.7,5.4,"manualna",2002,2004
"Opel","Combo","C","Van","benzynowy",90,"na przednią oś",49900,94499,61499,"1.4 TWINPORT ecoFLEX 90KM 66kW 2004-2011",1.4,6.2,"manualna",2004,2011
"Opel","Combo","C","Van","benzynowy",94,"na przednią oś",49900,94499,61499,"1.6 CNG ecoFLEX 94KM 69kW 2005-2011",1.6,NA,"manualna",2005,2011
"Opel","Combo","C","Van","benzynowy",87,"na przednią oś",49900,94499,61499,"1.6 ECOTEC 87KM 64kW 2001-2004",1.6,7.8,"manualna",2001,2004
"Opel","Combo","C","Van","diesel",75,"na przednią oś",49900,94499,61499,"1.3 CDTI ecoFLEX 75KM 55kW 2004-2011",1.3,5.1,"manualna",2004,2011
"Opel","Combo","C","Van","diesel",70,"na przednią oś",49900,94499,61499,"1.3 CDTI ECOTEC 70KM 51kW 2004-2011",1.3,5.1,"manualna",2004,2011
"Opel","Combo","C","Van","diesel",100,"na przednią oś",49900,94499,61499,"1.7 CDTI ECOTEC 100KM 74kW 2004-2011",1.7,5.2,"manualna",2004,2011
"Opel","Combo","C","Van","diesel",65,"na przednią oś",49900,94499,61499,"1.7 DI ECOTEC 65KM 48kW 2001-2004",1.7,5.4,"manualna",2001,2004
"Opel","Combo","C","Van","diesel",75,"na przednią oś",49900,94499,61499,"1.7 DTI ECOTEC 75KM 55kW 2001-2004",1.7,5.4,"manualna",2001,2004
"Opel","Combo","B",NA,"benzynowy",45,NA,49900,94499,61499,"1.2 i 45KM 33kW 1994-2001",1.2,NA,NA,1994,2001
"Opel","Combo","B",NA,"benzynowy",60,NA,49900,94499,61499,"1.4 i 60KM 44kW 1994-1997",1.4,NA,NA,1994,1997
"Opel","Combo","B",NA,"benzynowy",82,"na przednią oś",49900,94499,61499,"1.4 Si 82KM 60kW 1994-2001",1.4,NA,"manualna",1994,2001
"Opel","Combo","B",NA,"diesel",60,"na przednią oś",49900,94499,61499,"1.7 D 60KM 44kW 1994-2001",1.7,6.2,"manualna",1994,2001
"Opel","Commodore","C","Kombi","benzynowy",130,NA,NA,NA,NA,"2.5 E 130KM 96kW 1981-1982",2.5,NA,NA,1981,1982
"Opel","Commodore","C","Kombi","benzynowy",115,NA,NA,NA,NA,"2.5 S 115KM 85kW 1980-1982",2.5,NA,NA,1980,1982
"Opel","Commodore","C","Sedan","benzynowy",130,"na tylną oś",NA,NA,NA,"2.5 E 130KM 96kW 1981-1982",2.5,NA,"manualna",1981,1982
"Opel","Commodore","C","Sedan","benzynowy",115,"na tylną oś",NA,NA,NA,"2.5 S 115KM 85kW 1978-1982",2.5,NA,"manualna",1978,1982
"Opel","Commodore","B","Sedan","benzynowy",130,NA,NA,NA,NA,"2.5 GS 130KM 96kW 1972-1975",2.5,NA,NA,1972,1975
"Opel","Commodore","B","Sedan","benzynowy",115,"na tylną oś",NA,NA,NA,"2.5 S 115KM 85kW 1972-1977",2.5,NA,"manualna",1972,1977
"Opel","Commodore","B","Sedan","benzynowy",130,NA,NA,NA,NA,"2.8 130KM 96kW 1972-1977",2.8,NA,NA,1972,1977
"Opel","Commodore","B","Sedan","benzynowy",140,NA,NA,NA,NA,"2.8 GS 140KM 103kW 1975-1977",2.8,NA,NA,1975,1977
"Opel","Commodore","B","Sedan","benzynowy",142,"na tylną oś",NA,NA,NA,"2.8 GS 142KM 104kW 1972-1975",2.8,NA,"manualna",1972,1975
"Opel","Commodore","B","Sedan","benzynowy",155,NA,NA,NA,NA,"2.8 GS/E 155KM 114kW 1975-1977",2.8,NA,NA,1975,1977
"Opel","Commodore","B","Sedan","benzynowy",160,"na tylną oś",NA,NA,NA,"2.8 GS/E 160KM 118kW 1972-1975",2.8,NA,"manualna",1972,1975
"Opel","Commodore","B","Coupe","benzynowy",130,NA,NA,NA,NA,"2.5 GS 130KM 96kW 1972-1975",2.5,NA,NA,1972,1975
"Opel","Commodore","B","Coupe","benzynowy",115,NA,NA,NA,NA,"2.5 S 115KM 85kW 1972-1977",2.5,NA,NA,1972,1977
"Opel","Commodore","B","Coupe","benzynowy",130,NA,NA,NA,NA,"2.8 130KM 96kW 1972-1977",2.8,NA,NA,1972,1977
"Opel","Commodore","B","Coupe","benzynowy",140,NA,NA,NA,NA,"2.8 GS 140KM 103kW 1975-1977",2.8,NA,NA,1975,1977
"Opel","Commodore","B","Coupe","benzynowy",142,"na tylną oś",NA,NA,NA,"2.8 GS 142KM 104kW 1972-1975",2.8,NA,"manualna",1972,1975
"Opel","Commodore","B","Coupe","benzynowy",155,NA,NA,NA,NA,"2.8 GS/E 155KM 114kW 1975-1977",2.8,NA,NA,1975,1977
"Opel","Commodore","B","Coupe","benzynowy",160,"na tylną oś",NA,NA,NA,"2.8 GS/E 160KM 118kW 1972-1975",2.8,NA,"manualna",1972,1975
"Opel","Commodore","B","Cabrio","benzynowy",115,NA,NA,NA,NA,"2.5 115KM 85kW 1972-1978",2.5,NA,NA,1972,1978
"Opel","Commodore","B","Cabrio","benzynowy",130,NA,NA,NA,NA,"2.5 GS 130KM 96kW 1972-1975",2.5,NA,NA,1972,1975
"Opel","Commodore","B","Cabrio","benzynowy",130,NA,NA,NA,NA,"2.8 130KM 96kW 1973-1977",2.8,NA,NA,1973,1977
"Opel","Commodore","B","Cabrio","benzynowy",140,NA,NA,NA,NA,"2.8 GS 140KM 103kW 1975-1978",2.8,NA,NA,1975,1978
"Opel","Commodore","B","Cabrio","benzynowy",141,NA,NA,NA,NA,"2.8 GS 141KM 104kW 1972-1978",2.8,NA,NA,1972,1978
"Opel","Commodore","B","Cabrio","benzynowy",155,NA,NA,NA,NA,"2.8 GS/E 155KM 114kW 1975-1978",2.8,NA,NA,1975,1978
"Opel","Commodore","B","Cabrio","benzynowy",160,NA,NA,NA,NA,"2.8 GS/E 160KM 118kW 1972-1975",2.8,NA,NA,1972,1975
"Opel","Commodore","A",NA,"benzynowy",115,NA,NA,NA,NA,"2.5 115KM 85kW 1967-1969",2.5,NA,NA,1967,1969
"Opel","Commodore","A",NA,"benzynowy",120,"na tylną oś",NA,NA,NA,"2.5 120KM 88kW 1969-1972",2.5,NA,"manualna",1969,1972
"Opel","Commodore","A",NA,"benzynowy",130,"na tylną oś",NA,NA,NA,"2.5 130KM 96kW 1967-1970",2.5,NA,"manualna",1967,1970
"Opel","Commodore","A",NA,"benzynowy",150,"na tylną oś",NA,NA,NA,"2.5 150KM 110kW 1970-1972",2.5,NA,"manualna",1970,1972
"Opel","Commodore","A",NA,"benzynowy",145,NA,NA,NA,NA,"2.8 145KM 107kW 1970-1972",2.8,NA,NA,1970,1972
"Opel","GT","II",NA,"benzynowy",264,"na tylną oś",NA,NA,NA,"2.0 turbo ECOTEC 264KM 194kW 2006-2009",2,9.2,"manualna",2006,2009
"Opel","GT","I",NA,"benzynowy",60,"na tylną oś",NA,NA,NA,"1.1 60KM 44kW 1968-1970",1.1,NA,"manualna",1968,1970
"Opel","GT","I",NA,"benzynowy",83,NA,NA,NA,NA,"1.9 83KM 61kW 1969-1973",1.9,NA,NA,1969,1973
"Opel","GT","I",NA,"benzynowy",90,"na tylną oś",NA,NA,NA,"1.9 90KM 66kW 1968-1973",1.9,NA,"manualna",1968,1973
"Opel","Insignia","II","Grand Sport Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"2.0 Turbo 170KM 125kW 2020-2023",2,7.7,"automatyczna",2020,2023
"Opel","Insignia","II","Grand Sport Facelifting","benzynowy",200,"na przednią oś",115000,77999,71450,"2.0 Turbo 200KM 147kW 2020-2023",2,7.8,"automatyczna",2020,2023
"Opel","Insignia","II","Grand Sport Facelifting","diesel",122,"na przednią oś",115000,77999,71450,"1.5 Diesel 122KM 90kW 2020-2023",1.5,5.1,"manualna",2020,2023
"Opel","Insignia","II","Grand Sport Facelifting","diesel",174,"na przednią oś",115000,77999,71450,"2.0 Diesel 174KM 128kW 2020-2023",2,5,"manualna",2020,2023
"Opel","Insignia","II","Sports Tourer Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"2.0 Turbo 170KM 125kW 2020-2023",2,8,"automatyczna",2020,2023
"Opel","Insignia","II","Sports Tourer Facelifting","benzynowy",200,"na przednią oś",115000,77999,71450,"2.0 Turbo 200KM 147kW 2020-2023",2,7.8,"automatyczna",2020,2023
"Opel","Insignia","II","Sports Tourer Facelifting","diesel",122,"na przednią oś",115000,77999,71450,"1.5 Diesel 122KM 90kW 2020-2023",1.5,5.1,"manualna",2020,2023
"Opel","Insignia","II","Sports Tourer Facelifting","diesel",174,"na przednią oś",115000,77999,71450,"2.0 Diesel 174KM 128kW 2020-2023",2,5.2,"manualna",2020,2023
"Opel","Insignia","II","Grand Sport GSi Facelifting","benzynowy",230,"4x4",115000,77999,71450,"2.0 Turbo 230KM 169kW 2020-2023",2,8.3,"automatyczna",2020,2023
"Opel","Insignia","II","Sports Tourer GSi Facelifting","benzynowy",230,"4x4",115000,77999,71450,"2.0 Turbo 230KM 169kW 2020-2023",2,8,"automatyczna",2020,2023
"Opel","Insignia","II","Grand Sport GSi","benzynowy",260,"4x4",115000,77999,71450,"2.0 Turbo 260KM 191kW 2017-2018",2,8.6,"automatyczna",2017,2018
"Opel","Insignia","II","Grand Sport GSi","diesel",210,"4x4",115000,77999,71450,"2.0 BiTurbo CDTI 210KM 154kW 2017-2020",2,7.1,"automatyczna",2017,2020
"Opel","Insignia","II","Country Tourer","benzynowy",140,"4x4",115000,77999,71450,"1.5 Turbo 140KM 103kW 2017-2018",1.5,6.3,"manualna",2017,2018
"Opel","Insignia","II","Country Tourer","benzynowy",165,"na przednią oś",115000,77999,71450,"1.5 Turbo 165KM 121kW 2017-2018",1.5,6.4,"manualna",2017,2018
"Opel","Insignia","II","Country Tourer","benzynowy",200,"na przednią oś",115000,77999,71450,"1.6 Turbo 200KM 147kW 2018-2020",1.6,6.7,"automatyczna",2018,2020
"Opel","Insignia","II","Country Tourer","benzynowy",260,"4x4",115000,77999,71450,"2.0 Turbo 260KM 191kW 2017-2018",2,8.9,"automatyczna",2017,2018
"Opel","Insignia","II","Country Tourer","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI 170KM 125kW 2017-2020",2,5.5,"manualna",2017,2020
"Opel","Insignia","II","Country Tourer","diesel",210,"4x4",115000,77999,71450,"2.0 CDTI 210KM 154kW 2017-2020",2,7.1,"automatyczna",2017,2020
"Opel","Insignia","II","Sports Tourer GSi","benzynowy",260,"4x4",115000,77999,71450,"2.0 Turbo 260KM 191kW 2017-2018",2,8.7,"automatyczna",2017,2018
"Opel","Insignia","II","Sports Tourer GSi","diesel",210,"4x4",115000,77999,71450,"2.0 BiTurbo CDTI 210KM 154kW 2017-2020",2,7.2,"automatyczna",2017,2020
"Opel","Insignia","II","Grand Sport","benzynowy",140,"na przednią oś",115000,77999,71450,"1.5 Ecotec Turbo 140KM 103kW 2017-2018",1.5,5.7,"manualna",2017,2018
"Opel","Insignia","II","Grand Sport","benzynowy",165,"na przednią oś",115000,77999,71450,"1.5 Ecotec Turbo 165KM 121kW 2017-2020",1.5,5.7,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","benzynowy",140,"na przednią oś",115000,77999,71450,"1.5 Turbo 140KM 103kW 2017-2020",1.5,5.9,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","benzynowy",165,"na przednią oś",115000,77999,71450,"1.5 Turbo 165KM 121kW 2017-2020",1.5,6,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","benzynowy",200,"na przednią oś",115000,77999,71450,"1.6 Turbo 200KM 147kW 2018-2020",1.6,6.3,"manualna",2018,2020
"Opel","Insignia","II","Grand Sport","benzynowy",260,"4x4",115000,77999,71450,"2.0 Turbo 260KM 191kW 2017-2018",2,8.6,"automatyczna",2017,2018
"Opel","Insignia","II","Grand Sport","diesel",110,"na przednią oś",115000,77999,71450,"1.6 CDTI 110KM 81kW 2017-2020",1.6,4,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI 136KM 100kW 2017-2020",1.6,4.3,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","diesel",110,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 110KM 81kW 2017-2020",1.6,4,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 136KM 100kW 2017-2020",1.6,4.3,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI 170KM 125kW 2017-2020",2,5.2,"manualna",2017,2020
"Opel","Insignia","II","Grand Sport","diesel",210,"4x4",115000,77999,71450,"2.0 CDTI 210KM 154kW 2017-2020",2,7.1,"automatyczna",2017,2020
"Opel","Insignia","II","Sports Tourer","benzynowy",140,"na przednią oś",115000,77999,71450,"1.5 Turbo 140KM 103kW 2017-2020",1.5,6,"manualna",2017,2020
"Opel","Insignia","II","Sports Tourer","benzynowy",165,"na przednią oś",115000,77999,71450,"1.5 Turbo 165KM 121kW 2017-2020",1.5,6.1,"manualna",2017,2020
"Opel","Insignia","II","Sports Tourer","benzynowy",140,"na przednią oś",115000,77999,71450,"1.5 Turbo Ecotec 140KM 103kW 2017-2018",1.5,5.8,"manualna",2017,2018
"Opel","Insignia","II","Sports Tourer","benzynowy",165,"na przednią oś",115000,77999,71450,"1.5 Turbo Ecotec 165KM 121kW 2017-2018",1.5,5.8,"manualna",2017,2018
"Opel","Insignia","II","Sports Tourer","benzynowy",200,"na przednią oś",115000,77999,71450,"1.6 Turbo 200KM 147kW 2018-2020",1.6,6.6,"manualna",2018,2020
"Opel","Insignia","II","Sports Tourer","benzynowy",260,"4x4",115000,77999,71450,"2.0 Turbo 260KM 191kW 2017-2018",2,8.7,"automatyczna",2017,2018
"Opel","Insignia","II","Sports Tourer","diesel",110,"na przednią oś",115000,77999,71450,"1.6 CDTI 110KM 81kW 2017-2018",1.6,4.1,"manualna",2017,2018
"Opel","Insignia","II","Sports Tourer","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI 136KM 100kW 2017-2020",1.6,4.5,"manualna",2017,2020
"Opel","Insignia","II","Sports Tourer","diesel",110,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 110KM 81kW 2017-2020",1.6,4.2,"manualna",2017,2020
"Opel","Insignia","II","Sports Tourer","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 136KM 100kW 2017-2018",1.6,4.4,"manualna",2017,2018
"Opel","Insignia","II","Sports Tourer","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI 170KM 125kW 2017-2020",2,5.3,"manualna",2017,2020
"Opel","Insignia","II","Sports Tourer","diesel",210,"4x4",115000,77999,71450,"2.0 CDTI 210KM 154kW 2017-2020",2,6.5,"automatyczna",2017,2020
"Opel","Insignia","I","Hatchback OPC Facelifting","benzynowy",325,"4x4",115000,77999,71450,"2.8 V6 Turbo ECOTEC 325KM 239kW od 2013",2.8,10.6,"manualna",2013,2025
"Opel","Insignia","I","Hatchback Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC 140KM 103kW 2013-2017",1.4,5.2,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"1.6 Turbo ECOTEC 170KM 125kW 2013-2017",1.6,5.9,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.8 Twinport ECOTEC 140KM 103kW 2013-2017",1.8,7.8,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","benzynowy",250,"na przednią oś",115000,77999,71450,"2.0 Turbo ECOTEC 250KM 184kW 2013-2017",2,7.4,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","benzynowy z lpg",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC LPG 140KM 103kW 2013-2017",1.4,7.6,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"1.6 CDTI EcoFLEX 120KM 88kW 2015-2017",1.6,4.1,"manualna",2015,2017
"Opel","Insignia","I","Hatchback Facelifting","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 136KM 100kW 2015-2017",1.6,3.9,"manualna",2015,2017
"Opel","Insignia","I","Hatchback Facelifting","diesel",195,"na przednią oś",115000,77999,71450,"2.0 CDTI BiTurbo ECOTEC 195KM 143kW 2013-2017",2,4.7,"manualna",2013,2017
"Opel","Insignia","I","Hatchback Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 120KM 88kW 2013-2015",2,3.7,"manualna",2013,2015
"Opel","Insignia","I","Hatchback Facelifting","diesel",140,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 140KM 103kW 2013-2015",2,3.7,"manualna",2013,2015
"Opel","Insignia","I","Hatchback Facelifting","diesel",110,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 110KM 81kW 2013-2015",2,4.5,"manualna",2013,2015
"Opel","Insignia","I","Hatchback Facelifting","diesel",130,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 130KM 96kW 2013-2015",2,4.5,"manualna",2013,2015
"Opel","Insignia","I","Hatchback Facelifting","diesel",163,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 163KM 120kW 2013-2015",2,4.3,"manualna",2013,2015
"Opel","Insignia","I","Hatchback Facelifting","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI Ecotec 170KM 125kW 2015-2017",2,4.5,"manualna",2015,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.4 NET 140KM 103kW 2016-2017",1.4,5.7,"manualna",2016,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC 140KM 103kW 2013-2017",1.4,5.6,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"1.6 SHL 170KM 125kW 2016-2017",1.6,6.3,"manualna",2016,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"1.6 Turbo ECOTEC 170KM 125kW 2013-2017",1.6,6.2,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.8 Twinport ECOTEC 140KM 103kW 2013-2017",1.8,7.2,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.8 XER 140KM 103kW 2016-2017",1.8,7.4,"manualna",2016,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy",250,"4x4",115000,77999,71450,"2.0 Turbo ECOTEC 250KM 184kW 2013-2017",2,NA,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy z lpg",140,"na przednią oś",115000,77999,71450,"1.4 NET LPG 140KM 103kW 2016-2017",1.4,6.2,"manualna",2016,2017
"Opel","Insignia","I","Sports Tourer Facelifting","benzynowy z lpg",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC LPG 140KM 103kW 2013-2017",1.4,7.9,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"1.6 CDTI EcoFLEX 120KM 88kW 2015-2017",1.6,4.3,"manualna",2015,2017
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 136KM 100kW 2015-2017",1.6,4.1,"manualna",2015,2017
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",136,"na przednią oś",115000,77999,71450,"1.6 DTH ecoFLEX 136KM 100kW 2016-2017",1.6,4,"manualna",2016,2017
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",195,"na przednią oś",115000,77999,71450,"2.0 CDTI BiTurbo ECOTEC 195KM 143kW 2013-2017",2,4.9,"manualna",2013,2017
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 120KM 88kW 2013-2015",2,3.9,"manualna",2013,2015
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",140,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 140KM 103kW 2013-2015",2,3.9,"manualna",2013,2015
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",163,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 163KM 120kW 2013-2015",2,4.5,"manualna",2013,2015
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",130,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 130KM 96kW 2013-2015",2,4.7,"manualna",2013,2015
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",110,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 110KM 81kW 2013-2015",2,4.7,"manualna",2013,2015
"Opel","Insignia","I","Sports Tourer Facelifting","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI Ecotec 170KM 125kW 2015-2017",2,4.7,"manualna",2015,2017
"Opel","Insignia","I","Sedan OPC Facelifting","benzynowy",325,"4x4",115000,77999,71450,"2.8 V6 Turbo ECOTEC 325KM 239kW od 2013",2.8,10.6,"manualna",2013,2025
"Opel","Insignia","I","Sedan Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC 140KM 103kW 2013-2017",1.4,5.2,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","benzynowy",170,"na przednią oś",115000,77999,71450,"1.6 Turbo ECOTEC 170KM 125kW 2013-2017",1.6,5.9,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","benzynowy",140,"na przednią oś",115000,77999,71450,"1.8 Twinport ECOTEC 140KM 103kW 2013-2017",1.8,7,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","benzynowy",250,"na przednią oś",115000,77999,71450,"2.0 Turbo ECOTEC 250KM 184kW 2013-2017",2,8.1,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","benzynowy z lpg",140,"na przednią oś",115000,77999,71450,"1.4 Turbo ECOTEC LPG 140KM 103kW 2013-2017",1.4,7.6,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"1.6 CDTI EcoFLEX 120KM 88kW 2015-2017",1.6,4.1,"manualna",2015,2017
"Opel","Insignia","I","Sedan Facelifting","diesel",136,"na przednią oś",115000,77999,71450,"1.6 CDTI Ecotec 136KM 100kW 2015-2017",1.6,3.9,"manualna",2015,2017
"Opel","Insignia","I","Sedan Facelifting","diesel",195,"na przednią oś",115000,77999,71450,"2.0 CDTI BiTurbo ECOTEC 195KM 143kW 2013-2017",2,4.7,"manualna",2013,2017
"Opel","Insignia","I","Sedan Facelifting","diesel",120,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 120KM 88kW 2013-2015",2,3.7,"manualna",2013,2015
"Opel","Insignia","I","Sedan Facelifting","diesel",140,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOFLEX 140KM 103kW 2013-2015",2,3.7,"manualna",2013,2015
"Opel","Insignia","I","Sedan Facelifting","diesel",130,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 130KM 96kW 2013-2015",2,4.5,"manualna",2013,2015
"Opel","Insignia","I","Sedan Facelifting","diesel",163,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 163KM 120kW 2013-2015",2,4.3,"manualna",2013,2015
"Opel","Insignia","I","Sedan Facelifting","diesel",110,"na przednią oś",115000,77999,71450,"2.0 CDTI ECOTEC 110KM 81kW 2013-2015",2,4.5,"manualna",2013,2015
"Opel","Insignia","I","Sedan Facelifting","diesel",170,"na przednią oś",115000,77999,71450,"2.0 CDTI Ecotec 170KM 125kW 2015-2017",2,4.5,"manualna",2015,2017
"Opel","Insignia","I","Sports Tourer OPC Facelifting","benzynowy",325,"4x4",115000,77999,71450,"2.8 V6 Turbo ECOTEC 325KM 239kW od 2013",2.8,10.9,"manualna",2013,2025
"Opel","Insignia","I","Country Tourer","benzynowy",170,"na przednią oś",115000,77999,71450,"1.6 Turbo ECOTEC 170KM 125kW 2014-2016",1.6,6.2,"manualna",2014,2016
"Opel","Insignia","I","Country Tourer","benzynowy",250,"4x4",115000,77999,71450,"2.0 Turbo Ecotec 250KM 184kW 2013-2016",2,8.1,"manualna",2013,2016
